Avgstr = 10.5482535893909404
CG Iteration #1, relres 0.9737408332873563
CG Iteration #2, relres 0.9620341963000233
CG Iteration #3, relres 0.9620860772526501
CG Iteration #4, relres 0.9404353523338166
CG Iteration #5, relres 0.9287095566863340
CG Iteration #6, relres 0.9197248288832156
CG Iteration #7, relres 0.9126412703617752
CG Iteration #8, relres 0.9059580570248131
CG Iteration #9, relres 0.8936525055318330
CG Iteration #10, relres 0.8844620475103032
CG Iteration #11, relres 0.8795587663257166
CG Iteration #12, relres 0.8663339312203485
CG Iteration #13, relres 0.8567175936736168
CG Iteration #14, relres 0.8503301498460257
CG Iteration #15, relres 0.8415437429654024
CG Iteration #16, relres 0.8340380795358556
CG Iteration #17, relres 0.8234864362557914
CG Iteration #18, relres 0.8125267931638864
CG Iteration #19, relres 0.7965634534492507
CG Iteration #20, relres 0.7845535330469745
CG Iteration #21, relres 0.7703744250773291
CG Iteration #22, relres 0.7613107983235650
CG Iteration #23, relres 0.7497816692248872
CG Iteration #24, relres 0.7375032530178267
CG Iteration #25, relres 0.7228728193644774
CG Iteration #26, relres 0.7075895312196456
CG Iteration #27, relres 0.6921838413220314
CG Iteration #28, relres 0.6754110027105044
CG Iteration #29, relres 0.6576683928325314
CG Iteration #30, relres 0.6333726264170119
CG Iteration #31, relres 0.6130884878671313
CG Iteration #32, relres 0.5974563544258900
CG Iteration #33, relres 0.5816652392515288
CG Iteration #34, relres 0.5645374444936414
CG Iteration #35, relres 0.5417689226043265
CG Iteration #36, relres 0.5230571273734832
CG Iteration #37, relres 0.5010983680801963
CG Iteration #38, relres 0.4772023839624522
CG Iteration #39, relres 0.4565192648956783
CG Iteration #40, relres 0.4401956145142980
CG Iteration #41, relres 0.4209872225885752
CG Iteration #42, relres 0.4018486632871318
CG Iteration #43, relres 0.3909610441691871
CG Iteration #44, relres 0.3737550705850100
CG Iteration #45, relres 0.3593884690128046
CG Iteration #46, relres 0.3420538319774878
CG Iteration #47, relres 0.3245175994023303
CG Iteration #48, relres 0.3074782873232030
CG Iteration #49, relres 0.2905277764414895
CG Iteration #50, relres 0.2751211229814335
CG Iteration #51, relres 0.2576940338460270
CG Iteration #52, relres 0.2442317278549476
CG Iteration #53, relres 0.2328596975634052
CG Iteration #54, relres 0.2187798883639714
CG Iteration #55, relres 0.2049653580971129
CG Iteration #56, relres 0.1926226188382327
CG Iteration #57, relres 0.1818110040536617
CG Iteration #58, relres 0.1689104746674329
CG Iteration #59, relres 0.1578574010858996
CG Iteration #60, relres 0.1506631174754810
CG Iteration #61, relres 0.1426657143458904
CG Iteration #62, relres 0.1344723341148426
CG Iteration #63, relres 0.1283994987575681
CG Iteration #64, relres 0.1220791259978620
CG Iteration #65, relres 0.1143923725909465
CG Iteration #66, relres 0.1087392026643473
CG Iteration #67, relres 0.1029767035614197
CG Iteration #68, relres 0.0971870529820013
CG Iteration #69, relres 0.0920714363740186
CG Iteration #70, relres 0.0878334064840256
CG Iteration #71, relres 0.0833198309838843
CG Iteration #72, relres 0.0793367643859914
CG Iteration #73, relres 0.0746210426546127
CG Iteration #74, relres 0.0692697085439349
CG Iteration #75, relres 0.0647171013419165
CG Iteration #76, relres 0.0604936572053083
CG Iteration #77, relres 0.0565234573968389
CG Iteration #78, relres 0.0523651841391147
CG Iteration #79, relres 0.0492874627417945
