=========CG using MATLAB variable precision=====
====NUMBER OF DIGITS = 128
====DATA = ../graphs/rand_1000_u1000/
====error given as ||Ax - b||_2 / ||b||_2 and ||x - xbar||_A / ||xbar||_A
||b||_2 = 338623.370665
||xbar||_A = 3258.656203
i=  1, err2=0.985613, errA = 0.985176
i=  2, err2=0.97798, errA = 0.979232
i=  3, err2=0.971377, errA = 0.973367
i=  4, err2=0.949704, errA = 0.952486
i=  5, err2=0.935678, errA = 0.939033
i=  6, err2=0.895167, errA = 0.900074
i=  7, err2=0.873917, errA = 0.876666
i=  8, err2=0.855898, errA = 0.858386
i=  9, err2=0.841622, errA = 0.844413
i= 10, err2=0.812788, errA = 0.818343
i= 11, err2=0.778289, errA = 0.785591
i= 12, err2=0.743013, errA = 0.749138
i= 13, err2=0.719108, errA = 0.724941
i= 14, err2=0.679316, errA = 0.686317
i= 15, err2=0.656553, errA = 0.661187
i= 16, err2=0.613575, errA = 0.622451
i= 17, err2=0.585994, errA = 0.593014
i= 18, err2=0.556315, errA = 0.561243
i= 19, err2=0.537064, errA = 0.54063
i= 20, err2=0.506614, errA = 0.508803
i= 21, err2=0.482947, errA = 0.485218
i= 22, err2=0.464926, errA = 0.466644
i= 23, err2=0.44862, errA = 0.449915
i= 24, err2=0.423042, errA = 0.423464
i= 25, err2=0.40053, errA = 0.40313
i= 26, err2=0.376926, errA = 0.382191
i= 27, err2=0.346406, errA = 0.354007
i= 28, err2=0.317342, errA = 0.325304
i= 29, err2=0.290636, errA = 0.298632
i= 30, err2=0.264295, errA = 0.272225
i= 31, err2=0.244115, errA = 0.250608
i= 32, err2=0.228595, errA = 0.233521
i= 33, err2=0.208768, errA = 0.213257
i= 34, err2=0.188721, errA = 0.193441
i= 35, err2=0.172487, errA = 0.176503
i= 36, err2=0.158724, errA = 0.162111
i= 37, err2=0.145811, errA = 0.14821
i= 38, err2=0.131524, errA = 0.133461
i= 39, err2=0.119018, errA = 0.121145
i= 40, err2=0.108857, errA = 0.109929
i= 41, err2=0.0971331, errA = 0.0988666
i= 42, err2=0.0889861, errA = 0.0903283
i= 43, err2=0.080165, errA = 0.0813621
i= 44, err2=0.0737877, errA = 0.0752103
i= 45, err2=0.0668772, errA = 0.0681966
i= 46, err2=0.0608142, errA = 0.0619483
i= 47, err2=0.0546898, errA = 0.0555858
i= 48, err2=0.049256, errA = 0.0501674
i= 49, err2=0.0441418, errA = 0.0448848
i= 50, err2=0.039691, errA = 0.0403542
i= 51, err2=0.0359291, errA = 0.0363265
i= 52, err2=0.0325337, errA = 0.0327425
i= 53, err2=0.0291991, errA = 0.0294335
i= 54, err2=0.0253822, errA = 0.0256333
i= 55, err2=0.0228382, errA = 0.0231718
i= 56, err2=0.0200373, errA = 0.0203742
i= 57, err2=0.0177912, errA = 0.0181681
i= 58, err2=0.0159961, errA = 0.016422
i= 59, err2=0.0142365, errA = 0.0144176
i= 60, err2=0.0127049, errA = 0.0128427
i= 61, err2=0.0114946, errA = 0.0116465
i= 62, err2=0.00997792, errA = 0.0101542
i= 63, err2=0.00900464, errA = 0.00915082
i= 64, err2=0.00801296, errA = 0.00817742
i= 65, err2=0.00718117, errA = 0.00737579
i= 66, err2=0.00630583, errA = 0.00649667
i= 67, err2=0.00629565, errA = 0.00648493
i= 68, err2=0.00563391, errA = 0.0057773
i= 69, err2=0.00507217, errA = 0.00519322
i= 70, err2=0.00453023, errA = 0.00463491
i= 71, err2=0.00396198, errA = 0.00408368
i= 72, err2=0.00350454, errA = 0.00362369
i= 73, err2=0.00307042, errA = 0.00310602
i= 74, err2=0.00268085, errA = 0.00273443
i= 75, err2=0.00231939, errA = 0.00234299
i= 76, err2=0.00209888, errA = 0.00213218
i= 77, err2=0.00208471, errA = 0.00211983
i= 78, err2=0.00183073, errA = 0.00186115
i= 79, err2=0.0015976, errA = 0.00162038
i= 80, err2=0.00140279, errA = 0.00142962
i= 81, err2=0.00123405, errA = 0.00125283
i= 82, err2=0.00109018, errA = 0.00110579
i= 83, err2=0.00092994, errA = 0.000947063
i= 84, err2=0.000802053, errA = 0.000821733
i= 85, err2=0.000685922, errA = 0.000700607
i= 86, err2=0.000674758, errA = 0.00068834
i= 87, err2=0.000575465, errA = 0.000583593
i= 88, err2=0.000489667, errA = 0.00049728
i= 89, err2=0.000404478, errA = 0.000409118
i= 90, err2=0.000349804, errA = 0.000353608
i= 91, err2=0.00030399, errA = 0.000305165
i= 92, err2=0.000264822, errA = 0.000266002
i= 93, err2=0.000222212, errA = 0.000224163
i= 94, err2=0.000190448, errA = 0.00019288
i= 95, err2=0.000189787, errA = 0.000192074
i= 96, err2=0.000163074, errA = 0.000164437
i= 97, err2=0.000137817, errA = 0.000139196
i= 98, err2=0.000117877, errA = 0.000119441
i= 99, err2=0.00010103, errA = 0.000102121
i=100, err2=8.61469e-05, errA = 8.71899e-05
