Avgstr = 20.3725920565318290
CG Iteration #1, relres 0.9997356113662456
CG Iteration #2, relres 0.9984696200385623
CG Iteration #3, relres 0.9970978453638094
CG Iteration #4, relres 0.9947711405292107
CG Iteration #5, relres 0.9926635016826536
CG Iteration #6, relres 0.9892985352900668
CG Iteration #7, relres 0.9831290254648638
CG Iteration #8, relres 0.9788178435275116
CG Iteration #9, relres 0.9723875758498610
CG Iteration #10, relres 0.9622366778581752
CG Iteration #11, relres 0.9530236216322061
CG Iteration #12, relres 0.9402509339137841
CG Iteration #13, relres 0.9273979210923436
CG Iteration #14, relres 0.9116543496437802
CG Iteration #15, relres 0.8983538733583125
CG Iteration #16, relres 0.8786329805780568
CG Iteration #17, relres 0.8481943368603856
CG Iteration #18, relres 0.8246313502279519
CG Iteration #19, relres 0.7948913555350597
CG Iteration #20, relres 0.7694958065337580
CG Iteration #21, relres 0.7398408447225507
CG Iteration #22, relres 0.6963470576559256
CG Iteration #23, relres 0.6564943481554188
CG Iteration #24, relres 0.6257687272989636
CG Iteration #25, relres 0.5987777262852405
CG Iteration #26, relres 0.5672323134967333
CG Iteration #27, relres 0.5254565055626138
CG Iteration #28, relres 0.4876881253103376
CG Iteration #29, relres 0.4585055530364590
CG Iteration #30, relres 0.4216178842384664
CG Iteration #31, relres 0.3891254314527411
CG Iteration #32, relres 0.3570348632294285
CG Iteration #33, relres 0.3254390260475318
CG Iteration #34, relres 0.2999887697393871
CG Iteration #35, relres 0.2768682956420750
CG Iteration #36, relres 0.2533537012691326
CG Iteration #37, relres 0.2302425943911107
CG Iteration #38, relres 0.2137575376411175
CG Iteration #39, relres 0.1949453629314754
CG Iteration #40, relres 0.1756816900791559
CG Iteration #41, relres 0.1616005035666886
CG Iteration #42, relres 0.1491439028983997
CG Iteration #43, relres 0.1376010823622775
CG Iteration #44, relres 0.1263302672591468
CG Iteration #45, relres 0.1150860900812604
CG Iteration #46, relres 0.1060818158232907
CG Iteration #47, relres 0.0978657966220839
CG Iteration #48, relres 0.0882166948523829
CG Iteration #49, relres 0.0816407080111610
CG Iteration #50, relres 0.0753666517636976
CG Iteration #51, relres 0.0701255352989310
CG Iteration #52, relres 0.0647243946279632
CG Iteration #53, relres 0.0611043230847362
CG Iteration #54, relres 0.0598541552132770
CG Iteration #55, relres 0.0557090618413545
CG Iteration #56, relres 0.0514623302129475
CG Iteration #57, relres 0.0465285551587727
CG Iteration #58, relres 0.0425741928372931
CG Iteration #59, relres 0.0386174859955684
CG Iteration #60, relres 0.0358715769543171
CG Iteration #61, relres 0.0356397408202480
CG Iteration #62, relres 0.0330377921047562
CG Iteration #63, relres 0.0302738297721589
CG Iteration #64, relres 0.0282886382568590
CG Iteration #65, relres 0.0280569467682981
CG Iteration #66, relres 0.0257441493602447
CG Iteration #67, relres 0.0236642747493433
CG Iteration #68, relres 0.0217619233324705
