Avgstr = 23.2448322343454485
CG Iteration #1, relres 0.9962008360088305
CG Iteration #2, relres 0.9927665547833097
CG Iteration #3, relres 0.9843473748073657
CG Iteration #4, relres 0.9743325090913646
CG Iteration #5, relres 0.9690498618542852
CG Iteration #6, relres 0.9520424877824170
CG Iteration #7, relres 0.9406475940032966
CG Iteration #8, relres 0.9291330466111792
CG Iteration #9, relres 0.9199572396507282
CG Iteration #10, relres 0.9082152924386816
CG Iteration #11, relres 0.8926401671805184
CG Iteration #12, relres 0.8768092718072951
CG Iteration #13, relres 0.8601280173385980
CG Iteration #14, relres 0.8434807436711899
CG Iteration #15, relres 0.8288707533396876
CG Iteration #16, relres 0.8115812906888468
CG Iteration #17, relres 0.7978021970503069
CG Iteration #18, relres 0.7766579377748561
CG Iteration #19, relres 0.7534404750262778
CG Iteration #20, relres 0.7346751089391953
CG Iteration #21, relres 0.7165542025176771
CG Iteration #22, relres 0.6975474687086056
CG Iteration #23, relres 0.6816632825189548
CG Iteration #24, relres 0.6574619601538987
CG Iteration #25, relres 0.6416647166506199
CG Iteration #26, relres 0.6212106134660409
CG Iteration #27, relres 0.5996389896781521
CG Iteration #28, relres 0.5757308050777504
CG Iteration #29, relres 0.5589763948491823
CG Iteration #30, relres 0.5362741040049209
CG Iteration #31, relres 0.5201581889077422
CG Iteration #32, relres 0.4957073817798626
CG Iteration #33, relres 0.4756963963454920
CG Iteration #34, relres 0.4524259349406514
CG Iteration #35, relres 0.4282204877989360
CG Iteration #36, relres 0.4082512826483613
CG Iteration #37, relres 0.3907809877321797
CG Iteration #38, relres 0.3725793965744776
CG Iteration #39, relres 0.3501049149596947
CG Iteration #40, relres 0.3314496563292573
CG Iteration #41, relres 0.3153564566130290
CG Iteration #42, relres 0.2968041573610641
CG Iteration #43, relres 0.2815601800496350
CG Iteration #44, relres 0.2684955450435617
CG Iteration #45, relres 0.2489796559227215
CG Iteration #46, relres 0.2349165889975754
CG Iteration #47, relres 0.2211815346535032
CG Iteration #48, relres 0.2081286592143411
CG Iteration #49, relres 0.1971859430379245
CG Iteration #50, relres 0.1857285018431055
CG Iteration #51, relres 0.1763001257992833
CG Iteration #52, relres 0.1660312998830492
CG Iteration #53, relres 0.1534516979465471
CG Iteration #54, relres 0.1402553122573097
CG Iteration #55, relres 0.1318012065395316
CG Iteration #56, relres 0.1220393561071858
CG Iteration #57, relres 0.1130040850149943
CG Iteration #58, relres 0.1048887935053166
CG Iteration #59, relres 0.0972915688844689
CG Iteration #60, relres 0.0907420002101604
CG Iteration #61, relres 0.0837872951069368
